"ID","MSPINDLE","MSP_DUR","MSP_F","MSP_FL","MSP_FU","MSP_SIZE","MSP_START","MSP_STAT","MSP_STOP"
"study_001","880",0.540000001,10.9375,10.9375,10.9375,1,25218.435,1.20212300662649,25218.975
"study_001","881",1.490000001,10.2046141881436,9.375,10.9375,2,25261.56,1.45997165150981,25263.05
"study_001","882",2.240000001,11.1053738143867,9.375,11.71875,5,25264.305,1.72010947201998,25266.545
"study_001","883",1.140000001,14.1651195708193,11.71875,15.625,6,25268.415,9.56677393457896,25269.555
"study_001","884",0.495000001,9.375,9.375,9.375,1,25268.69,4.21438831757779,25269.185
"study_001","885",1.145000001,12.2460314306395,11.71875,12.5,2,25270.275,4.70085988301824,25271.42
"study_001","886",1.365000001,8.984375,8.984375,8.984375,1,25270.925,2.58816808727438,25272.29
"study_001","887",2.705000001,14.5715095793341,14.0625,15.234375,2,25271.755,4.3505487409142,25274.46
"study_001","888",2.280000001,8.984375,8.984375,8.984375,1,25272.84,1.51635398906867,25275.12
"study_001","889",2.250000001,11.71875,11.71875,11.71875,2,25272.865,2.55160653671837,25275.115
"study_001","89",0.775000001,9.375,9.375,9.375,1,7882.265,0.987867433930373,7883.04
"study_002","89",0.690000001,14.0625,14.0625,14.0625,2,4689.815,1.89620643438159,4690.505
"study_001","890",0.770000001,9.375,9.375,9.375,1,25299.485,1.36837971726202,25300.255
"study_001","891",0.400000001,15.625,15.625,15.625,2,25299.595,4.6707950615107,25299.995
"study_001","892",0.635000001,11.484241047941,10.9375,12.5,3,25354.89,1.47924405856932,25355.525
"study_001","893",3.585000001,10.6191208597405,10.546875,10.7421875,2,25369.495,1.61153039551934,25373.08
"study_001","894",0.585000001,12.5,12.5,12.5,1,25461.6,1.41351042662815,25462.185
"study_001","895",0.685000001,14.84375,14.84375,14.84375,1,25481.615,1.36917119878934,25482.3
"study_001","896",0.645000001,12.5,12.5,12.5,3,25765.23,2.0666341973903,25765.875
"study_001","897",1.030000001,13.2991778511857,10.15625,15.625,7,25767.255,8.44422512342339,25768.285
"study_001","898",0.470000001,9.375,9.375,9.375,1,26796.865,1.3744134712357,26797.335
"study_001","899",0.525000001,15.625,15.625,15.625,2,27103.25,1.18078591490406,27103.775
"study_001","9",0.520000001,15.625,15.625,15.625,2,7103.045,1.60239806594968,7103.565
"study_002","9",3.255000001,12.182774318455,10.15625,13.28125,5,1937.76,1.66964480921247,1941.015
"study_001","90",0.575000001,9.375,9.375,9.375,1,7900.29,1.25243710914668,7900.865
"study_002","90",0.460000001,14.0625,14.0625,14.0625,1,4691.105,1.05235679093581,4691.565
"study_001","900",0.460000001,14.0625,14.0625,14.0625,2,27559.565,1.41682375610554,27560.025
"study_001","901",0.470000001,9.375,9.375,9.375,1,27570.925,1.48348960414813,27571.395
"study_001","902",1.105000001,9.375,9.375,9.375,2,27585.8,1.81060911679628,27586.905
"study_001","903",0.430000001,12.5,12.5,12.5,1,27586.13,1.28070636622131,27586.56
"study_001","904",1.460000001,15.625,15.625,15.625,2,27586.155,1.43983264689373,27587.615
"study_001","905",2.065000001,11.71875,11.71875,11.71875,1,27587.795,3.78568337205429,27589.86
"study_001","906",2.350000001,10.546875,10.546875,10.546875,1,27590.63,2.06812578032424,27592.98
"study_001","907",0.900000001,13.28125,13.28125,13.28125,2,27592.57,2.51363749583428,27593.47
"study_001","908",0.555000001,17.1875,17.1875,17.1875,1,27592.685,4.16450979440047,27593.24
"study_001","909",0.725000001,16.40625,16.40625,16.40625,1,27594.59,4.35607333962499,27595.315
"study_001","91",0.635000001,9.375,9.375,9.375,1,7901.475,1.18279747095689,7902.11
"study_002","91",0.640000001,15.625,15.625,15.625,2,4697.18,1.22341463886239,4697.82
"study_001","910",0.730000001,10.15625,10.15625,10.15625,2,27594.605,2.57534283715265,27595.335
"study_001","911",0.570000001,13.2710816831022,12.5,14.0625,4,27594.99,5.20548688975713,27595.56
"study_001","912",1.375000001,17.96875,17.96875,17.96875,1,28418.87,2.18654682363896,28420.245
"study_001","913",0.660000001,14.84375,14.84375,14.84375,1,28419.47,1.78489879852001,28420.13
"study_001","914",0.610000001,9.375,9.375,9.375,1,28425,1.01774950338264,28425.61
"study_001","915",0.445000001,12.5,12.5,12.5,1,28446.5,1.22023739208093,28446.945
"study_001","916",1.360000001,16.40625,16.40625,16.40625,1,28446.515,1.75125940365176,28447.875
"study_001","917",1.555000001,9.375,9.375,9.375,1,28446.9,1.37087418170395,28448.455
"study_001","918",1.060000001,15.625,15.625,15.625,2,28448.395,1.53336536300758,28449.455
"study_001","919",0.910000001,8.59375,8.59375,8.59375,1,28448.99,1.42552733759426,28449.9
"study_001","92",0.605000001,9.375,9.375,9.375,2,7908.855,1.54651435205907,7909.46
"study_002","92",0.525000001,9.375,9.375,9.375,2,4697.185,2.3265510390461,4697.71
"study_001","920",2.590000001,11.7467493645618,10.15625,12.5,5,31128.64,1.80289472862461,31131.23
"study_001","921",2.565000001,16.3105855263231,16.2109375,16.40625,2,31128.905,1.75999569587233,31131.47
"study_001","922",0.470000001,10.9375,10.9375,10.9375,1,31209.455,1.20832676702736,31209.925
"study_001","923",0.555000001,14.459524811659,14.0625,15.625,4,31312.64,1.99254550259468,31313.195
"study_001","93",1.240000001,10.15625,10.15625,10.15625,2,7925.51,1.05455974308586,7926.75
"study_002","93",1.070000001,14.0625,14.0625,14.0625,2,4703.215,1.39043327980652,4704.285
"study_001","94",1.395000001,9.71270672904382,9.375,10.15625,2,7929.09,1.0741274537519,7930.485
"study_002","94",0.505000001,10.1347667469998,9.375,10.9375,2,4705.025,1.61021936204411,4705.53
"study_001","95",1.100000001,10.15625,10.15625,10.15625,2,7972.85,1.26285409068906,7973.95
"study_002","95",0.970000001,14.84375,14.84375,14.84375,4,4706.4,7.30737588488093,4707.37
"study_001","96",0.955000001,9.70345767003556,9.375,10.15625,2,7984.14,1.64901383836159,7985.095
"study_002","96",0.680000001,10.9375,10.9375,10.9375,3,4706.595,6.50427343464836,4707.275
"study_001","97",0.660000001,9.375,9.375,9.375,1,7987.53,1.19007378401941,7988.19
"study_002","97",0.605000001,13.7975585902308,12.5,14.0625,4,4711.23,3.05885774616991,4711.835
"study_001","98",0.700000001,10.6129427950067,10.15625,10.9375,2,7996.255,1.26214915107968,7996.955
"study_002","98",0.525000001,10.9375,10.9375,10.9375,2,4712.19,1.65521130617639,4712.715
"study_001","99",1.495000001,9.94306997445542,9.765625,10.15625,2,8003.04,1.62257856391699,8004.535
"study_002","99",0.855000001,16.40625,16.40625,16.40625,1,4712.42,1.43198479832578,4713.275
